Latitude,Longitude,Score
43.1074,-73.8639,0.11953643633749349
30.0579,-98.0312,0.189672151737802
38.6606,-75.39,0.1452123206615529
34.5998,-112.5538,0.11093593446243011
41.6963,-81.2373,0.24814057298379807
43.2418,-75.4358,0.13692103757030477
32.375,-95.2692,0.19866935128645172
30.6608,-96.3024,0.1981756476102742
32.2667,-90.4428,0.22998592792556857
32.2203,-86.2076,0.2927114639055707
41.0146,-80.7763,0.25879635771820814
42.079,-91.599,0.1486078103692948
41.7244,-70.2904,0.13400078448681738
43.6251,-116.7093,0.12589060265480226
30.7276,-87.7226,0.2900766838731459
35.2944,-81.1803,0.23552394683711886
38.2611,-90.5377,0.23589124629731367
37.5295,-77.4756,0.17400513371171003
34.2328,-77.8847,0.22161484490336958
33.1973,-79.9522,0.25268979656341783
48.8259,-121.7199,0.11558985250057692
33.2896,-87.5251,0.2951152370984459
42.4322,-122.7285,0.11382971430815009
35.3868,-80.5519,0.22053240717612993
33.2643,-86.6607,0.281690880864499
32.3526,-106.8328,0.19046643923075957
39.6669,-121.6007,0.07753881935256354
38.6866,-121.9016,0.0683799461231558
29.9831,-81.8579,0.17641607807373044
36.4969,-87.3828,0.22145069628582997
41.4367,-75.6092,0.2120149501404182
43.2001,-78.7452,0.13552895441273144
30.2293,-93.3581,0.36158029377640916
35.5178,-78.3657,0.2281288912639689
35.7041,-113.7579,0.12200367160140589
40.2784,-83.0049,0.23361253074321953
43.4782,-70.7144,0.11475175675425656
30.6913,-86.5917,0.1743382848233034
40.1894,-80.2483,0.21006599241476234
39.0476,-84.1517,0.25385576294190915
30.5122,-89.1161,0.23489707101887386
40.1401,-88.1992,0.17398298446529456
41.5974,-85.8587,0.2519119023327613
33.3596,-82.0736,0.2646640893572691
46.2398,-119.5112,0.11773591259786943
32.51,-84.8771,0.25653851978999864
32.7695,-113.9056,0.11261344259672847
34.5193,-82.6378,0.2641316232906753
41.3172,-80.7611,0.26492296605220406
34.3169,-83.8197,0.2550670765378237
34.7321,-77.4321,0.22862422418116424
47.6031,-92.4707,0.11894724616914475
42.1602,-75.8196,0.13604978325846812
42.7475,-88.0613,0.14937891033065684
39.7582,-89.6589,0.17459065801356644
43.915,-121.2281,0.10901218551000855
43.6742,-96.7915,0.18190453554028255
42.6029,-83.9115,0.18816544122375684
36.4694,-86.4604,0.22224076359148853
40.912,-79.9133,0.20373769824231344
28.5535,-82.4245,0.18268016763222056
38.7787,-120.5247,0.06590275121535225
43.335,-84.0532,0.20449267434420174
44.4161,-88.4649,0.14632917428912878
41.1129,-96.112,0.11492612865796975
32.3484,-96.7947,0.19361401102689965
32.3855,-80.7302,0.24444877400500764
40.3886,-86.8941,0.24806361381578507
41.7925,-73.2453,0.14642226230243185
37.1051,-76.5185,0.1687595413781136
26.9055,-81.9123,0.17788130283178075
30.7004,-87.0219,0.1768026878941071
35.8071,-80.8734,0.2249031124922174
34.8753,-89.9912,0.22506915146657855
46.933,-97.248,0.1711462857033346
40.788,-89.76,0.17419642499550966
38.9906,-92.3097,0.23198121619454165
38.3366,-81.5281,0.29971835335451413
40.7637,-122.0405,0.0794834099140044
41.8881,-74.2586,0.12588886261137205
41.1176,-81.8997,0.24376571667579547
30.2652,-85.6203,0.1827512851105293
39.086,-75.5686,0.15015265959864482
33.0395,-115.3653,0.07914873761003444
38.0249,-87.5859,0.25756116394813816
39.0415,-95.7565,0.1584996801035375
40.0916,-82.4831,0.25327719840730273
32.379,-97.3665,0.20040516650696438
37.2804,-113.5048,0.09766214405352565
43.2912,-86.152,0.20560350185620227
41.6371,-90.6232,0.15016433933258527
41.4603,-87.0672,0.24220728549731074
32.6011,-85.3555,0.29129508530185577
39.5629,-77.0225,0.17413431662704176
39.7695,-86.51,0.2358247253093676
40.4909,-88.8473,0.17013682375875214
44.0689,-88.6446,0.1498220777929758
35.5933,-77.3745,0.23254775676264866
29.5831,-97.9486,0.18665317133550813
41.6722,-71.593,0.12100462159560038
36.0437,-79.3994,0.23229025974413026
42.5769,-88.0424,0.14762138432629965
39.1146,-94.7646,0.16533051372794763
47.6744,-116.7018,0.12084710618225612
38.9334,-84.5333,0.329454273654956
40.6823,-80.3493,0.21283178215765944
41.0581,-75.3395,0.20607195271300555
33.5443,-81.6347,0.2572246827826267
35.7933,-80.2128,0.23686112056099773
44.4611,-73.0813,0.10891359184828751
38.1735,-104.5127,0.12690372377411024
39.6915,-83.8899,0.2465056805921597
31.8691,-102.0316,0.1872441038548595
33.9205,-84.8673,0.2512666265308997
38.5073,-76.9922,0.17818105213591648
41.4632,-72.5351,0.14440679934335388
45.9373,-108.2744,0.15840945420826835
42.6712,-89.0716,0.15183685326880506
41.1677,-81.1974,0.2523653887391713
42.3402,-72.6638,0.13750232317043798
31.8692,-102.5429,0.1907348108588312
32.459,-83.6662,0.25291158527229624
42.7111,-73.5097,0.1259074979730963
44.0038,-92.4018,0.10862064583086485
42.2485,-84.4234,0.2067549121762415
32.4784,-92.1549,0.3716410604447171
33.0793,-80.4067,0.25521434379141916
42.9341,-82.6806,0.20490360968952462
35.662,-81.2151,0.2312647767180605
39.49,-86.1016,0.24370667302495078
40.9193,-77.8199,0.20827019715775433
27.0775,-80.4315,0.1704197335431713
38.8185,-77.0861,0.1501570976376077
27.6943,-80.6062,0.17502501024824957
36.5129,-82.3042,0.23968292441900788
45.5521,-94.613,0.1195937033048262
39.7516,-82.6306,0.2518049059146649
42.8181,-74.0586,0.12652025492461538
32.8065,-83.6974,0.26362618409268984
37.218,-119.7627,0.08075126964827493
29.8082,-98.2783,0.1860505329945492
32.2641,-89.9458,0.22454301830356416
39.9274,-77.7213,0.2148909899840924
39.0183,-108.4664,0.12887004293590149
33.5441,-82.2641,0.24319727016854673
41.9547,-86.4123,0.2017857353662407
38.4207,-77.458,0.1544224874288814
41.9291,-83.5394,0.20154612391023394
39.6036,-77.814,0.19397244858571955
35.5069,-105.9763,0.1776353566682516
43.2975,-71.6802,0.14013570710886727
45.4006,-68.6495,0.1259324649607813
28.8489,-82.4794,0.1891192897596324
36.0752,-119.8155,0.08067666067577411
41.6715,-91.5881,0.14662596153084514
35.5424,-97.9824,0.19923767565881284
41.855,-72.3365,0.14424657807737296
44.6485,-93.5359,0.10752992908506913
36.0611,-79.1207,0.21201315456089473
35.6886,-106.8659,0.18230066931303834
35.6394,-80.5247,0.23522291571611043
35.8387,-111.7705,0.11314377321580411
33.3534,-84.7634,0.24973494633880408
32.7776,-97.8051,0.19586470055986294
36.1549,-86.2977,0.218806164792631
41.4673,-90.5674,0.17212232134330657
35.7103,-79.806,0.2377262507420861
33.7018,-84.768,0.25198573349453607
40.7058,-76.216,0.21776909142164755
30.5423,-88.6357,0.2301450171503795
40.3672,-76.4577,0.21286693309979265
32.3015,-99.8902,0.19840369509232147
30.4401,-90.7279,0.3618878203953277
39.1609,-86.5231,0.2476185262147852
32.5993,-96.2878,0.19832125210745105
45.1739,-93.9631,0.11024880363395907
34.9659,-101.897,0.19091390573498201
38.5065,-122.3305,0.06369059471132275
38.185,-77.6561,0.1611532368546095
44.8983,-89.7591,0.14928794591918226
34.0245,-79.703,0.26329985024971436
40.6993,-123.8756,0.07984702070866215
37.0551,-76.363,0.1684177175018969
43.3685,-88.2307,0.1423384120454993
39.9168,-83.7838,0.2653638457222279
38.9699,-84.7278,0.32395270509943247
42.2465,-85.0056,0.20497372090598628
33.6268,-96.6777,0.20083137079339342
40.4952,-78.7135,0.2179046534068598
35.6872,-83.9255,0.23036584722732897
34.071,-78.2377,0.22304954574060065
36.9936,-86.4238,0.33896378785207637
35.3688,-78.8693,0.2292558825645344
30.6266,-90.4057,0.3694230489649131
36.2933,-82.4974,0.23228214321187637
40.5075,-89.5134,0.17333363655071307
41.3617,-83.623,0.24990992556328293
41.7224,-111.7436,0.09861257566562386
42.4701,-92.3088,0.15556051696863535
41.5906,-88.4288,0.1593048541394346
43.2969,-71.0289,0.14245885044495057
31.1986,-92.5332,0.36405384436026206
40.1616,-85.7194,0.26180047626428027
41.4697,-71.6226,0.11214486359932402
34.8873,-82.7253,0.26432490379527923
39.9201,-79.6474,0.22447192468070967
33.988,-98.7035,0.2027221423615918
42.3707,-73.2063,0.14324194632387333
32.6784,-93.6049,0.3599631930604688
48.4794,-121.7302,0.11568652498237707
33.9512,-83.3673,0.25916004301724416
42.2281,-79.3663,0.13860311649636947
35.1988,-94.2743,0.2676209010815153
28.7048,-82.081,0.1681341318456992
44.4886,-122.5343,0.11758858839041739
30.2036,-90.9113,0.35144088041048066
31.8796,-109.7512,0.10884233287365377
40.7747,-82.5365,0.2636450900104316
32.4805,-94.817,0.20422036712171138
44.4091,-69.7673,0.12274249437103814
35.147,-92.332,0.2633609211315125
40.4811,-78.3484,0.217459149089436
36.5085,-108.3206,0.2075787243149146
34.4535,-86.8529,0.30127861637074765
34.6466,-92.6766,0.2553072974063616
37.2036,-94.3406,0.23966138288057487
43.3877,-111.6148,0.11720162033790361
34.6621,-98.4717,0.20984521037431358
39.4641,-78.0275,0.296541827426488
43.9066,-91.1152,0.14863390065436136
38.4772,-85.7073,0.2532391206986178
42.5913,-85.8884,0.19767083629637128
31.4044,-100.4621,0.19372455897238242
35.4013,-101.8939,0.20901790812128657
34.6402,-79.1039,0.26233708444692794
38.8847,-95.2926,0.15345112632308047
33.5828,-85.0798,0.26112770850188155
43.4269,-76.1413,0.14240194662757183
33.4139,-84.4943,0.23724118241810707
35.364,-78.004,0.235950620312192
44.0495,-75.921,0.13533023248977966
43.7212,-87.9454,0.1461192382620506
30.8338,-83.2677,0.26453042919584097
47.0365,-113.9237,0.1567691740517612
40.8289,-81.888,0.25793835026677564
45.5404,-111.1704,0.15430528295535156
41.83,-71.9874,0.15692316090384895
33.7714,-85.826,0.3052872390191369
35.3363,-82.48,0.22075272166676543
41.3434,-77.0645,0.21569802854166403
29.4614,-81.3136,0.17528553375300635
38.3024,-76.6058,0.18007926703984137
40.2275,-85.3969,0.26049058323444835
41.546,-86.74,0.25863014635766823
42.8528,-77.2998,0.12338707339279913
38.0229,-78.5567,0.15526421257611098
33.555,-83.8502,0.2574912340354852
41.3022,-80.2577,0.21555198775559253
43.2797,-123.1665,0.1199188617794599
44.1658,-70.2065,0.12398400845103506
37.6979,-85.9634,0.3361967960927704
29.4148,-90.8663,0.3731558266688379
41.344,-88.8859,0.17686417512158945
35.8308,-90.6328,0.2684585703573736
46.1932,-122.681,0.12637346841852642
37.7601,-77.491,0.1590092473896921
42.5961,-84.8383,0.1945435538047108
44.4964,-75.0691,0.1422872264170405
44.0037,-102.8238,0.18669990132035705
32.6347,-90.0337,0.21616523322349915
41.1377,-87.8618,0.1769992426307672
40.0535,-84.2289,0.25480519573390753
34.2377,-84.8404,0.26504098241992746
35.1541,-84.8596,0.23519212751824378
45.2326,-123.3081,0.10941199443386862
38.647,-94.3549,0.23286212600996958
35.3996,-110.3214,0.14197128099242018
39.4306,-87.39,0.2594040808188709
31.1532,-85.3025,0.3011790099431715
42.6685,-88.5419,0.1469569483857824
39.6303,-80.0466,0.2914549440467781
44.8207,-93.8026,0.10451705734789714
42.452,-76.4736,0.12321505194807027
33.9162,-80.3822,0.26290926645714585
32.8978,-96.4079,0.18525240606840135
44.7268,-91.286,0.14978233604646246
39.3803,-94.7738,0.21516465508342636
42.3897,-96.0448,0.1545953962588587
38.4111,-91.075,0.2391424113292539
39.86,-88.9616,0.1817846263035864
43.7074,-83.9922,0.20538454658844987
43.7536,-88.4883,0.1507981904044104
39.8715,-77.2179,0.21153780933528624
34.0453,-86.0348,0.30542845891019554
48.2951,-114.0497,0.16140719922683097
39.5712,-75.9407,0.18658662092690875
38.3733,-75.6208,0.1897517677591246
34.8056,-84.9672,0.2652656573446344
37.7318,-87.0873,0.34036961657797987
40.7715,-84.1058,0.26085538079070375
40.7684,-80.7772,0.26599986417236177
39.3013,-120.7689,0.06882800314669038
35.1249,-77.0939,0.22826796000933175
34.8101,-86.9814,0.2959415723672518
27.3433,-81.341,0.18589473114915858
41.8935,-88.7703,0.17149286383964576
41.307,-104.6895,0.14192586482785863
34.5768,-93.1504,0.265562366891198
37.2785,-79.958,0.18063597438691067
41.8951,-84.0664,0.20199278258233497
37.1743,-80.3872,0.16988134562105342
39.0346,-121.6948,0.07677172516265082
35.6169,-87.077,0.22601956116069707
35.3341,-81.5555,0.2431513333122517
33.1236,-96.0855,0.20270756222896458
42.4688,-90.8825,0.15053237725765622
35.3106,-79.4814,0.22113218737560802
35.6081,-88.8385,0.23303369378076794
34.2632,-85.2143,0.2666557949949542
42.0362,-93.465,0.14702059590880331
35.7847,-83.5242,0.23799567768478755
41.4267,-73.7495,0.11675164753941698
46.9774,-100.4687,0.17306479542352796
47.2057,-119.4518,0.12600676050799922
41.7074,-80.7483,0.27390198026991674
29.5661,-90.4256,0.36757891102751017
36.8468,-76.354,0.17384553869964145
34.367,-86.3066,0.30723015361663786
41.6849,-94.0398,0.13880423354871413
37.2693,-80.068,0.16401923601972226
45.444,-93.7746,0.11358454841465686
33.7816,-83.7339,0.25837601887178724
41.4996,-81.1786,0.24390386437343733
46.5347,-118.899,0.12233612945865395
30.1036,-97.312,0.19609836446927636
44.4918,-123.4293,0.10605174176152321
34.6867,-80.7054,0.2555839840276135
36.3715,-95.6043,0.20695032693230353
35.9673,-77.9864,0.23091492562746446
38.4203,-82.2417,0.3073433431639889
44.6688,-85.5605,0.1905384960778034
42.2678,-77.3838,0.1384129254974697
41.3366,-95.5423,0.15569369530169794
34.9014,-87.654,0.2994849079119874
36.6953,-76.6398,0.16377801888551213
40.4409,-81.4738,0.26373346429850125
38.9465,-84.3795,0.3295883525338122
33.6543,-84.0266,0.25029770116542177
33.4458,-94.4234,0.20502180157803462
38.5434,-76.5687,0.17484827440517564
45.034,-92.4526,0.14115251776158844
37.7202,-84.278,0.34133282679309024
40.852,-76.7095,0.22068531308804526
39.4402,-123.3915,0.07750066551321821
43.1566,-77.0294,0.13250789646872807
28.7964,-96.9715,0.19246182279312635
43.384,-87.9509,0.13697583585848308
43.9407,-71.8208,0.14149925399814975
36.396,-79.775,0.23916172028885152
33.7157,-86.3146,0.30314172484285895
39.2046,-78.2626,0.16498773197039837
30.1516,-94.8122,0.20842387551716074
43.4163,-88.7075,0.15204482115453444
42.356,-114.6672,0.1246766322785323
43.0901,-83.2218,0.2020676268611413
30.6107,-81.8017,0.17476328720760814
35.7496,-81.7048,0.24123206850354384
36.9696,-93.1889,0.23378113560742403
42.3655,-123.5555,0.12244345474166851
32.5966,-86.1492,0.2951945032530031
34.1319,-86.8676,0.30714281205975047
31.5335,-84.2164,0.2689192139169534
31.2548,-94.6119,0.20674576832632607
42.6685,-112.2246,0.1217820179670108
44.9035,-123.4132,0.10863616805428739
39.9654,-81.9444,0.2701855074238886
40.9912,-80.3347,0.21687302216095997
48.163,-122.5481,0.10942627063367592
35.4856,-81.2235,0.22880491836208056
39.6598,-94.8059,0.24726906744083943
41.5566,-71.2365,0.11054949100055891
30.1213,-93.8939,0.203708065284103
33.439,-80.8003,0.2657960306221154
43.0208,-88.7759,0.14622572742153264
39.2112,-81.515,0.3040105533886557
41.6847,-80.1062,0.220096996516105
42.1413,-76.76,0.13762005523551613
31.2309,-81.5407,0.25840554595249315
47.308,-111.347,0.1680375301422911
40.652,-79.0876,0.2190089839172176
43.6468,-84.3881,0.1932254508184124
34.2899,-88.6804,0.23551373107319123
40.4836,-86.117,0.2565263429333209
38.512,-78.8758,0.17074204193798767
30.599,-92.0058,0.37657874411346254
25.3187,-81.1087,0.16470962238261688
33.9932,-83.7127,0.258188519244786
33.3801,-86.1659,0.3107824697709792
36.0773,-96.9756,0.21165014057456727
39.206,-85.8976,0.24546638538437138
37.9701,-85.6958,0.3386420209286211
32.2119,-95.8536,0.2093218531076792
31.3909,-97.7993,0.20164174228682052
39.1993,-95.038,0.1537952238327212
46.5778,-122.3927,0.1249804153875619
44.1199,-87.8097,0.15002952565422586
37.384,-89.6845,0.23627992678695703
35.953,-81.5464,0.2430242238084715
41.0,-78.4742,0.2219423482844806
35.9611,-95.5212,0.20707249583932874
39.269,-121.3513,0.07792838060853714
41.2441,-85.8607,0.24988411235645858
44.7462,-73.6782,0.1363369568660791
32.3968,-81.7432,0.26470002000725906
38.3188,-85.907,0.24629133114253743
45.5919,-118.7369,0.12087740664156979
42.9621,-106.7985,0.14470256966254672
37.3152,-79.5242,0.16838551091671272
37.4003,-79.1909,0.17579566663302587
36.1408,-85.4952,0.23735323673032932
42.9437,-84.6015,0.19494170996979673
35.7051,-77.9187,0.23912980721888782
39.8236,-85.7733,0.24370093700630935
47.8692,-120.619,0.11872058740832177
41.7164,-74.7681,0.13259744266520454
34.7535,-83.0659,0.26354102142293107
31.1889,-89.2579,0.24007293255603745
37.3288,-76.7789,0.1544827102246521
38.5054,-92.2816,0.23131147099027524
42.2486,-78.6788,0.14174257538923402
39.3376,-83.057,0.2711105123315357
35.2563,-91.7456,0.2731821334997575
38.1644,-79.1338,0.17298237729927432
48.0493,-123.928,0.11994833756340904
36.1185,-84.1985,0.23432389491255118
42.9175,-76.5545,0.1366337758089866
30.739,-95.5723,0.20519715050842657
42.9193,-72.2512,0.14287184020535523
34.7155,-106.809,0.18618070689530902
41.3641,-82.6194,0.2560371904951041
42.2513,-86.0189,0.205129322189372
41.0019,-83.6665,0.24955949943391378
35.7026,-79.2553,0.21514607889299706
